date,time,co,so2,pm10
1400/01/01,0,1.42805676,3.92505515,19.25176223
1400/01/01,1,,,
1400/01/01,2,1.20118511,3.30212188,32.9481988
1400/01/01,3,0.71243884,2.3283310999999998,21.34238895
1400/01/01,4,0.89477923,2.45547631,21.08829133
1400/01/01,5,0.78327865,3.14355542,20.56610203
1400/01/01,6,0.76976909,3.17491273,26.26024453
1400/01/01,7,0.5868589,3.49410673,25.4182922
1400/01/01,8,0.60099744,5.43349536,28.47323847
1400/01/01,9,0.64654465,4.48211531,31.22595914
1400/01/01,10,0.54994066,6.56574146,28.9118034
1400/01/01,11,0.39137828,5.35972261,40.17807992
1400/01/01,12,0.41143921,9.32194948,38.8093799
1400/01/01,13,0.48462052,8.01863281,32.83906078
1400/01/01,14,0.42688552,4.7805926,32.09915431
1400/01/01,15,0.26810305,2.56732049,24.87869891
1400/01/01,16,0.26028853,2.14007071,13.84839249
1400/01/01,17,0.2958826,2.25527904,10.97978083
1400/01/01,18,0.36873117,2.35670614,15.13340338
1400/01/01,19,0.50305837,2.37320356,12.59000222
1400/01/01,20,0.68407655,2.24898736,20.4265941
1400/01/01,21,0.9473543,3.1532232000000002,28.4194533
1400/01/01,22,0.69692599,3.23066356,33.01995055
1400/01/01,23,0.37956007,2.59197176,32.70956643
1400/01/02,0,0.61140774,3.40585011,29.27982283
1400/01/02,1,0.50856339,2.79265887,31.8627766
1400/01/02,2,,,
1400/01/02,3,0.48813149,2.7493490400000002,26.00153701
1400/01/02,4,0.37357146,2.89100242,22.95483462
1400/01/02,5,0.38128368,3.0414058,23.53492562
1400/01/02,6,0.50192434,3.02767076,23.42669312
1400/01/02,7,0.36243603,3.14867588,31.74378347
1400/01/02,8,0.79821228,3.37666502,30.09214764
1400/01/02,9,0.80062292,3.39496318,27.22797473
1400/01/02,10,1.13089525,3.95234158,39.93000539
1400/01/02,11,0.99459008,5.5155739,48.30303701
1400/01/02,12,0.5599867,3.80331874,30.71498919
1400/01/02,13,0.31339534,3.65921867,27.45537567
1400/01/02,14,0.39843416,3.69218192,32.14793253
1400/01/02,15,0.39833945,3.7418286,26.85518392
1400/01/02,16,0.42363466,3.50429686,36.70356464
1400/01/02,17,0.40169848,3.37107641,42.56313801
1400/01/02,18,0.4107948,3.01116143,46.19831594
1400/01/02,19,0.62433267,3.03486578,45.39356645
1400/01/02,20,0.75189937,2.89019463,49.38115756
1400/01/02,21,1.2728143699999999,3.05690805,52.61541144
1400/01/02,22,1.74109792,3.51392355,60.12254524
1400/01/02,23,2.10806017,4.40524173,68.57921473
1400/01/03,0,1.27405736,4.26918431,73.03100777
1400/01/03,1,1.3697088499999999,4.19308309,73.97134082
1400/01/03,2,1.35485247,4.4020913,72.23303413
1400/01/03,3,1.28963349,4.61371593,70.02845987
1400/01/03,4,1.2026278,3.6321938400000002,65.57628886
1400/01/03,5,0.72795114,3.5888267799999998,72.11316935
1400/01/03,6,0.73261143,3.44968218,62.27283891
1400/01/03,7,0.55559511,3.947532,49.67430496
1400/01/03,8,0.40106953,3.81540936,46.46993446
1400/01/03,9,0.42439399,4.17561936,44.32939053
1400/01/03,10,0.49060585,3.6807315000000003,52.10110855
1400/01/03,11,0.52703627,3.81915331,54.73065376
1400/01/03,12,0.43194351,3.87348078,54.89868005
1400/01/03,13,0.29331694,3.51301881,48.20000776
1400/01/03,14,0.31856269,3.23533026,60.14186732
1400/01/03,15,0.34423766,2.8046306,68.53927231
1400/01/03,16,0.37016226,2.49917839,71.59935697
1400/01/03,17,0.39368465,2.06777997,67.95172501
1400/01/03,18,0.44982782,1.94394089,71.17018445
1400/01/03,19,0.58604242,1.75328067,86.62983195
1400/01/03,20,0.76282116,1.77034944,95.57379595
1400/01/03,21,1.10851807,1.9466855,99.82597224
1400/01/03,22,1.40721808,3.02431256,100.0336717
1400/01/03,23,1.36963189,3.36812325,111.88759549
1400/01/04,0,0.6144244,2.65937289,113.56431516
1400/01/04,1,0.43629235,2.33485059,99.51338196
1400/01/04,2,0.49575635,2.52544632,85.51457596
1400/01/04,3,0.66494948,2.62157156,81.57295163
1400/01/04,4,0.41861723,1.9511649100000001,82.79747581
1400/01/04,5,0.66143337,2.21351112,72.53822645
1400/01/04,6,0.51503227,2.12136189,71.40730158
1400/01/04,7,0.61071656,2.29798495,68.84734472
1400/01/04,8,0.54568878,2.38499628,71.76844088
1400/01/04,9,0.37978565,2.40087428,78.59208361
1400/01/04,10,0.51270571,2.66773814,68.01832231
1400/01/04,11,0.3015127,3.00269558,62.39049975
1400/01/04,12,0.52508463,4.03864028,62.61066945
1400/01/04,13,0.60013757,4.28539582,75.73834801
1400/01/04,14,0.47824938,3.38671029,79.88212713
1400/01/04,15,0.5300328,3.78730379,82.28274473
1400/01/04,16,0.55935841,3.21522476,78.6337649
1400/01/04,17,0.52288813,3.24132156,85.58935992
1400/01/04,18,0.62054447,2.79583416,82.11066945
1400/01/04,19,0.82337813,2.8527147,84.64926847
1400/01/04,20,1.13345176,3.20499317,89.62917137
1400/01/04,21,2.34407555,4.26557843,105.88621012
1400/01/04,22,1.71674087,3.51330171,118.01032956
1400/01/04,23,2.64911549,4.98069479,104.65233231
1400/01/05,0,1.21366556,14.02941243,111.42781194
1400/01/05,1,1.27901478,5.17791728,101.11733882
1400/01/05,2,1.6752729,4.35339143,101.31011899
1400/01/05,3,1.27273683,5.72897756,91.43915812
1400/01/05,4,0.57976514,7.16105572,96.90772184
1400/01/05,5,1.12314751,4.97659496,104.39345678
1400/01/05,6,0.30920165,3.89402324,116.18747838
1400/01/05,7,0.08246085,3.75632056,135.72486369
1400/01/05,8,0.11051781,3.60073402,143.51485316
1400/01/05,9,0.12748761,3.43208345,148.12127304
1400/01/05,10,0.16136221,3.40339239,149.93203227
1400/01/05,11,,5.91082338,134.83696238
1400/01/05,12,,3.30201173,136.00989278
1400/01/05,13,0.1128833,3.98386451,119.12907537
1400/01/05,14,0.41345183,5.81663756,105.37959353
1400/01/05,15,0.42558841,5.54119893,107.07848358
1400/01/05,16,0.44037608,2.93698672,98.55946287
1400/01/05,17,0.1069486,3.0657023,107.24812762
1400/01/05,18,0.19450486,2.59623692,100.1483504
1400/01/05,19,0.34069177,2.11919165,117.39771779
1400/01/05,20,0.44591654,1.83736538,139.71624247
1400/01/05,21,0.73641237,1.84177331,145.61399333
