date,time,co,so2,pm10
1400/01/06,9,0.99913496,2.01493043,139.5357132
1400/01/06,10,0.65845731,2.14701311,125.83333333
1400/01/06,11,0.56209012,2.37597497,154.13580195
1400/01/06,12,0.47724789,1.99110043,143.07142639
1400/01/06,13,0.49401053,1.92305747,103.3214283
1400/01/06,14,0.43277666,1.9488069399999999,80.96913592
1400/01/06,15,0.42977131,2.03257292,73.5370369
1400/01/06,16,0.39841927,1.95365812,73.0
1400/01/06,17,0.44278867,2.02414277,63.89506181
1400/01/06,18,0.53547169,3.2295087000000002,78.47839483
1400/01/06,19,0.70424196,4.15493419,89.10493851
1400/01/06,20,1.00697344,8.53834327,93.6419754
1400/01/06,21,2.1892420599999998,11.90747603,92.1790123
1400/01/06,22,1.90353392,12.24046564,102.01543236
1400/01/06,23,1.97893074,10.88079687,113.01543236
1400/01/07,0,1.01344566,6.73337491,124.92307663
1400/01/07,1,0.91937014,6.18622673,111.43209902
1400/01/07,2,0.67105922,4.54647257,110.91049385
1400/01/07,3,0.97834086,6.06252583,112.8209877
1400/01/07,4,1.12054658,6.36599032,124.83642006
1400/01/07,5,1.29838886,7.64580798,126.0
1400/01/07,6,1.65266655,9.57164733,143.29938253
1400/01/07,7,1.90193725,8.66660527,175.04629644
1400/01/07,8,2.66015851,10.05572859,176.1790123
1400/01/07,9,0.72403597,4.34252872,201.91111145
1400/01/07,10,0.43685104,3.36806295,217.19444402
1400/01/07,11,0.46952431,2.8663778300000002,179.75925954
1400/01/07,12,0.42627251,3.15967822,176.0
1400/01/07,13,0.43377094,3.18582908,183.55357107
1400/01/07,14,0.52681397,3.36872953,184.91071447
1400/01/07,15,0.53564155,3.49630119,197.75
1400/01/07,16,0.50574593,3.21327227,202.6428566
1400/01/07,17,0.58723637,3.17548867,203.91049321
1400/01/07,18,0.64429113,4.38867092,204.91368993
1400/01/07,19,0.6504579,4.64113311,185.8125
1400/01/07,20,0.66577001,4.10154969,208.6696434
1400/01/07,21,0.65234524,4.47489627,169.88888931
1400/01/07,22,0.64311846,4.15854375,102.9629631
1400/01/07,23,0.6653867,4.03315141,65.93827184
1400/01/08,0,0.57177482,3.83511178,41.98765437
1400/01/08,1,0.54494247,3.80132067,29.95061731
1400/01/08,2,0.52168761,3.28291027,22.60493835
1400/01/08,3,0.48635821,2.7280857,18.34567897
1400/01/08,4,0.52262672,2.5044033900000002,10.69565217
1400/01/08,5,0.53183772,2.47856569,8.17283948
1400/01/08,6,0.52591098,2.66338531,7.08641974
1400/01/08,7,0.53997217,2.83676177,7.0
1400/01/08,8,0.6810914,3.04051057,16.13580243
1400/01/08,9,0.74325144,3.00502022,20.92592621
1400/01/08,10,0.66801995,3.16896079,20.25925922
1400/01/08,11,0.70659087,2.91685629,20.91358026
1400/01/08,12,0.63685051,2.81021521,26.48148155
1400/01/08,13,0.69393398,2.70860457,23.34567897
1400/01/08,14,0.66184619,2.67336802,20.25925922
1400/01/08,15,0.66390812,2.8419263,27.30864191
1400/01/08,16,0.60658841,2.61439103,25.25925922
1400/01/08,17,0.5982839,2.5502946,29.56790129
1400/01/08,18,0.64128266,2.58772453,30.91358026
1400/01/08,19,0.74251235,2.88885196,32.82692305
1400/01/08,20,0.94021967,3.03946336,38.48214277
1400/01/08,21,1.28349551,3.62656766,37.17261918
1400/01/08,22,1.38769495,5.33115995,37.91369057
1400/01/08,23,1.29952473,5.35410154,34.34523805
1400/01/09,0,0.74823094,4.23826271,45.87654336
1400/01/09,1,0.72096304,4.14759038,28.66666667
1400/01/09,2,0.79063046,4.71632024,18.75
1400/01/09,3,0.99163971,5.3582374999999995,28.08333333
1400/01/09,4,0.67911486,5.3445677400000005,33.58333333
1400/01/09,5,0.49519912,4.09120206,32.16666667
1400/01/09,6,0.50051258,4.06186428,21.91666667
1400/01/09,7,0.74779501,5.38016814,33.83333333
1400/01/09,8,1.08294793,5.75949804,36.83333333
1400/01/09,9,1.00425831,6.16574335,35.66666667
1400/01/09,10,0.66280611,5.2194918,42.33333333
1400/01/09,11,0.61200959,4.84263527,54.91666667
1400/01/09,12,0.51396586,4.11085963,51.0
1400/01/09,13,0.48773572,3.54173275,40.5
1400/01/09,14,0.59037165,3.49544017,46.41666667
1400/01/09,15,0.55395551,3.49842393,48.83333333
1400/01/09,16,0.54093398,3.39926457,53.58333333
1400/01/09,17,0.56592879,3.38160672,57.66666667
1400/01/09,18,0.62638332,3.11230751,47.91666667
1400/01/09,19,0.6316969,3.6025841,53.41666667
1400/01/09,20,0.93666355,3.86741944,53.08333333
1400/01/09,21,0.91989245,3.4266576,60.33333333
1400/01/09,22,1.92223224,6.00606654,72.0
1400/01/09,23,1.6271506,7.11814328,73.91666667
1400/01/10,0,1.73905938,6.67864931,84.08333333
1400/01/10,1,1.84836966,8.18224843,78.58333333
1400/01/10,2,0.74315008,4.16963557,85.33333333
1400/01/10,3,0.53284515,3.32236981,60.33333333
1400/01/10,4,0.54878161,3.34978827,51.58333333
1400/01/10,5,0.48845919,3.7699845,49.16666667
1400/01/10,6,0.51454429,3.7131032,48.08333333
1400/01/10,7,1.33069944,8.4736805,54.41666667
1400/01/10,8,1.29343531,5.32977202,61.41666667
1400/01/10,9,1.11926605,4.88919334,66.03225784
1400/01/10,10,0.48720278,3.37359558,56.88709704
1400/01/10,11,0.45925443,3.23480352,35.83333333
1400/01/10,12,0.53208894,3.32116556,34.19355011
1400/01/10,13,0.38480845,3.40863113,45.5
1400/01/10,14,0.43397132,3.2524069,42.32222207
1400/01/10,15,0.46717629,2.8434446700000002,40.15591399
1400/01/10,16,0.51222941,2.9423396,39.0805556
1400/01/10,17,0.4997235,2.7526327200000003,50.95277786
1400/01/10,18,0.51817329,3.70529224,52.9194444
1400/01/10,19,0.60978659,4.20040961,54.83333333
1400/01/10,20,0.70974535,4.32121213,50.40277767
1400/01/10,21,1.54963801,6.22700429,42.64367803
1400/01/10,22,1.3819032500000001,7.13572669,46.59770107
1400/01/10,23,1.00701605,5.84304027,41.5
1400/01/11,0,1.0431162,5.0034891,52.95277786
1400/01/11,1,0.99876392,6.0137581,42.08333333
1400/01/11,2,0.9626866,5.18075609,48.35555553
1400/01/11,3,0.64397474,3.45051245,50.83333333
1400/01/11,4,0.67439395,3.82143517,53.75833321
1400/01/11,5,0.73173098,3.39039596,46.62365595
1400/01/11,6,1.3167050599999999,8.3442504,42.32183901
1400/01/11,7,1.65871426,9.9525818,71.42222214
1400/01/11,8,2.72126621,11.9986968,68.48333359
1400/01/11,9,3.17182505,13.50524664,74.71666718
1400/01/11,10,0.82783034,4.42938425,58.01388868
1400/01/11,11,0.86983014,3.5182848399999997,47.70161279
1400/01/11,12,0.700472,3.55333531,48.03333282
1400/01/11,13,0.67714556,4.17672239,51.75833321
1400/01/11,14,0.60615459,4.36580225,60.29838721
1400/01/11,15,0.65249288,4.09118505,58.24166679
1400/01/11,16,0.52857662,3.6051059199999997,58.0
1400/01/11,17,0.6664886,3.58768564,46.96666654
1400/01/11,18,0.70254046,3.34251797,63.46944459
1400/01/11,19,0.99389255,3.9066111599999997,60.38978513
1400/01/11,20,1.09637447,6.27275999,70.14247322
1400/01/11,21,1.73852067,6.93806394,64.5444444
1400/01/11,22,1.96550767,7.68729778,56.6021506
1400/01/11,23,1.92954269,8.065614740000001,64.32258066
1400/01/12,0,1.52293062,7.00940418,59.48214277
1400/01/12,1,1.1568611,5.95036002,57.15555541
1400/01/12,2,0.8899539,5.40746947,54.24137942
1400/01/12,3,0.53421864,5.32510185,64.12152767
1400/01/12,4,0.57432157,4.54618903,71.4555556
1400/01/12,5,0.83186552,3.86091155,54.52678553
1400/01/12,6,0.69698491,4.60127356,63.14444447
1400/01/12,7,0.63820791,3.91384147,62.15555541
1400/01/12,8,0.67757333,3.42784544,60.15517235
1400/01/12,9,1.20205446,3.7907648099999998,62.71264394
1400/01/12,10,1.03212931,4.354551,52.01111126
1400/01/12,11,0.77823477,4.41867473,47.3010753
1400/01/12,12,0.47513355,3.42381454,51.38709641
1400/01/12,13,0.77618674,4.1271583,47.62222226
1400/01/12,14,0.94105366,3.9565751000000002,81.21505388
1400/01/12,15,1.07731546,4.21708107,71.0888888
1400/01/12,16,0.79651253,3.8975604,84.7956988
1400/01/12,17,1.09322121,3.34955649,82.31111081
1400/01/12,18,1.22899943,4.24551564,84.77419345
1400/01/12,19,1.83871003,7.11192739,84.07526906
1400/01/12,20,1.7808194400000001,7.02242108,94.17204285
1400/01/12,21,1.6132949399999998,5.87952944,90.38888868
1400/01/12,22,2.52756871,6.91287255,86.30107498
1400/01/12,23,2.15216622,7.043118,112.81720416
1400/01/13,0,1.56060657,5.32793673,102.97849464
1400/01/13,1,1.35438071,4.4534234999999995,80.78888893
1400/01/13,2,2.34073498,7.6039956,79.0
1400/01/13,3,1.2147801,5.8668588,90.09999975
1400/01/13,4,0.80091752,4.49296244,94.70000013
1400/01/13,5,0.59109843,3.7267851,69.09999975
1400/01/13,6,0.52045952,3.27009352,58.67499987
1400/01/13,7,0.45585013,2.814809,57.07758617
1400/01/13,8,0.56037059,2.9137315,66.25
1400/01/13,9,0.4243578,2.8044803099999998,67.69999695
1400/01/13,10,0.34087241,2.8239397200000003,68.46551704
1400/01/13,11,0.47787524,3.9284304199999998,65.22499975
1400/01/13,12,0.56579655,7.53271437,65.20689392
1400/01/13,13,0.46280208,4.10223838,67.0
1400/01/13,14,0.54010864,3.57561078,74.40000025
1400/01/13,15,0.54580014,2.98148034,97.20000013
1400/01/13,16,0.48836323,4.26925933,76.86206881
1400/01/13,17,0.46869108,4.91312639,73.15000025
1400/01/13,18,0.47739793,4.50414344,71.14516131
1400/01/13,19,0.67497705,3.65572741,68.23076948
1400/01/13,20,0.71772259,2.91228984,71.70967738
1400/01/13,21,0.94123098,2.74102157,59.04999987
1400/01/13,22,1.4427031000000001,3.4139545399999998,58.92499987
1400/01/13,23,0.92760143,4.77995765,57.14516131
1400/01/14,0,1.05155375,5.77379024,77.4032259
1400/01/14,1,1.3180098199999999,5.14045719,80.85483869
1400/01/14,2,1.72263505,6.3536068199999995,69.90000025
1400/01/14,3,1.3396529099999999,5.97914251,70.85483869
1400/01/14,4,1.47329505,6.91371016,81.17499987
1400/01/14,5,1.10152413,5.60134021,98.57477986
1400/01/14,6,0.83775941,5.23564104,68.54999987
1400/01/14,7,1.06193046,4.29449169,66.92741966
1400/01/14,8,2.64535785,8.39276361,65.15000025
1400/01/14,9,2.5679317299999997,7.93753672,77.0645167
1400/01/14,10,1.75810058,6.22353248,85.71111107
1400/01/14,11,0.69868986,4.16976829,94.37096786
1400/01/14,12,0.53027298,3.86360388,88.38666687
1400/01/14,13,0.4730106,2.99699899,68.44444466
1400/01/14,14,0.49510914,2.7326613699999998,62.36111132
1400/01/14,15,0.44386202,2.43667483,41.5888888
1400/01/14,16,0.49983828,2.2565857,40.92777793
1400/01/14,17,0.55453039,1.81000198,45.63888899
1400/01/14,18,0.5331714,2.5779434,52.49444453
1400/01/14,19,0.65340009,2.98437468,53.0
1400/01/14,20,0.65735453,2.91259664,44.672413829999996
1400/01/14,21,0.68169628,2.60953973,62.55555566
1400/01/14,22,0.67456697,2.67174093,62.14880943
1400/01/14,23,0.65786257,2.77031455,69.40229893
1400/01/15,0,0.64891699,2.94166915,37.61494255
1400/01/15,1,0.65729379,3.37311639,40.58064524
1400/01/15,2,0.72322348,4.14491882,32.672413829999996
1400/01/15,3,0.72296359,3.29046349,38.51075268
1400/01/15,4,0.70312558,3.19891395,33.4333334
1400/01/15,5,0.6947076,3.16410752,27.43103441
1400/01/15,6,0.84016695,3.53596816,28.86021503
1400/01/15,7,1.79836617,5.48392282,43.84444443
1400/01/15,8,2.26717972,7.84426105,49.58333333
1400/01/15,9,1.46879009,5.57292112,46.39785004
1400/01/15,10,0.94522039,3.52671858,40.34946251
1400/01/15,11,1.10301026,3.4111136,33.50555547
1400/01/15,12,1.134323,3.73724651,35.58064651
1400/01/15,13,0.65700578,,
1400/01/15,14,0.54951854,,83.87774103
1400/01/15,15,0.51290038,,36.51724148
1400/01/15,16,0.58934121,,36.89880943
1400/01/15,17,0.65492421,,36.13793119
1400/01/15,18,0.66508711,,42.64615396
1400/01/15,19,0.80433475,,49.39999994
1400/01/15,20,1.04987018,,36.5
1400/01/15,21,1.43831475,,37.69827588
1400/01/15,22,2.1651888,,35.30172412
1400/01/15,23,2.26296575,,43.99425284
1400/01/16,0,1.77427388,,55.79310354
1400/01/16,1,1.6234661099999999,,51.61666679
1400/01/16,2,1.0620468,,47.4111112
1400/01/16,3,0.60798648,,46.10057481
1400/01/16,4,0.79782662,,50.49712658
1400/01/16,5,0.8843731,,54.65277767
1400/01/16,6,0.82112815,,47.80459785
1400/01/16,7,1.17260979,,52.39655177
1400/01/16,8,1.51422068,,52.10057481
1400/01/16,9,1.42934179,,52.0
1400/01/16,10,0.95966044,,44.7179486
1400/01/16,11,0.71891378,,62.89999994
1400/01/16,12,0.68552196,,64.59999847
1400/01/16,13,0.61333165,,71.20000013
1400/01/16,14,0.632996,,54.89999994
1400/01/16,15,0.66900718,,45.79999987
1400/01/16,16,0.67372146,,54.0
1400/01/16,17,0.60205283,,62.20000013
1400/01/16,18,0.61500626,,50.39999994
1400/01/16,19,0.706838,,42.70000013
1400/01/16,20,0.96528267,,24.89999994
1400/01/16,21,1.2219356000000001,,29.30000003
1400/01/16,22,1.3975558000000001,,25.5
1400/01/16,23,1.12199416,,18.69999997
1400/01/17,0,1.76585024,,27.0
1400/01/17,1,2.62756364,,46.05555566
1400/01/17,2,2.0344182,,74.18055534
1400/01/17,3,1.46595995,,69.77777799
1400/01/17,4,1.5066644,,79.82758649
1400/01/17,5,1.23595419,,65.41666667
1400/01/17,6,1.52778246,,54.97701136
1400/01/17,7,2.37989894,,78.36206881
1400/01/17,8,3.44258744,,72.87931061
1400/01/17,9,2.3264358,,72.0
1400/01/17,10,1.5866061299999998,,67.19540215
1400/01/17,11,1.52726746,,66.09770139
1400/01/17,12,0.9661724,,66.0
1400/01/17,13,0.8974197,,92.14367803
1400/01/17,14,0.887408,,90.40000025
1400/01/17,15,1.07899381,,80.07471275
1400/01/17,16,1.13079777,,89.82758649
1400/01/17,17,0.84851243,,77.46551704
1400/01/17,18,0.80803021,,89.53448296
1400/01/17,19,1.08880456,,104.53448296
1400/01/17,20,1.35163434,,105.09770139
1400/01/17,21,1.48037503,,97.78160922
1400/01/17,22,2.20047767,,80.75862058
1400/01/17,23,1.5538207499999999,,87.12068939
1400/01/18,0,1.14432117,,97.92528725
1400/01/18,1,1.16489998,,99.0
1400/01/18,2,1.21939589,,108.02298864
1400/01/18,3,1.13364881,,102.68390783
1400/01/18,4,1.51135835,,111.02298864
1400/01/18,5,1.13958085,,113.83333333
1400/01/18,6,1.06134547,,110.39080429
1400/01/18,7,1.31307172,,105.48850568
1400/01/18,8,1.54525606,,105.0
1400/01/18,9,2.47493386,,105.0
1400/01/18,10,0.85908411,,89.85344823
1400/01/18,11,1.02557596,,76.33333333
1400/01/18,12,0.80070035,,107.51724052
1400/01/18,13,0.64652227,,106.52380943
1400/01/18,14,0.66991778,,111.33333333
1400/01/18,15,0.63681282,,114.70689646
1400/01/18,16,0.64270979,,104.14285723
1400/01/18,17,0.78844385,,95.76190503
1400/01/18,18,0.84427153,,114.0
1400/01/18,19,0.92513519,,121.4285717
1400/01/18,20,2.36779955,,112.04761887
1400/01/18,21,3.6908859400000003,,138.1428566
1400/01/18,22,3.01483113,,150.95238113
1400/01/18,23,2.19918793,,136.62654368
1400/01/19,0,1.27187433,,130.47618993
1400/01/19,1,1.5420637,,119.14285723
1400/01/19,2,1.83621604,,111.66666667
1400/01/19,3,1.08940355,,133.6190478
1400/01/19,4,0.80430398,,107.04761887
1400/01/19,5,0.98770859,,101.25
1400/01/19,6,1.43041542,,110.04761887
1400/01/19,7,1.1099987,,133.6190478
1400/01/19,8,1.5335937400000001,,103.4285717
1400/01/19,9,1.5579338900000002,,98.14285787
1400/01/19,10,0.87917673,,102.41379293
1400/01/19,11,0.91083219,,104.8095239
1400/01/19,12,0.8609806,,119.57142639
1400/01/19,13,0.86062617,,139.0
1400/01/19,14,0.87211661,,143.52381007
1400/01/19,15,0.75087002,,154.8571434
1400/01/19,16,0.66962505,,139.70689646
1400/01/19,17,0.62249631,,129.8303566
1400/01/19,18,0.68845358,,120.83035723
1400/01/19,19,0.83244862,,114.56818199
1400/01/19,20,1.9701486799999999,,111.27777799
1400/01/19,21,3.51287661,,118.25925954
1400/01/19,22,2.03092087,,133.51851908
1400/01/19,23,1.01267762,,119.57407379
1400/01/20,0,0.88754812,,119.81481489
1400/01/20,1,1.46988311,,120.90740712
1400/01/20,2,0.91680092,,122.81481489
1400/01/20,3,0.82775677,,110.29629644
1400/01/20,4,0.84539782,,105.37037023
1400/01/20,5,1.18697243,,99.5
1400/01/20,6,0.95111536,,119.87037023
1400/01/20,7,0.44145464,,153.75925954
1400/01/20,8,0.58489206,,137.0370369
1400/01/20,9,0.98188019,,135.0
1400/01/20,10,0.69361583,,168.40740712
1400/01/20,11,0.50993976,,100.68518511
1400/01/20,12,0.55057457,,89.44444275
1400/01/20,13,0.50515434,,81.37037023
1400/01/20,14,0.55130818,,78.27777799
1400/01/20,15,0.64674617,,108.76190503
1400/01/20,16,0.45920853,,98.38888868
1400/01/20,17,0.48951109,,91.56896528
1400/01/20,18,0.54075407,,85.5535717
1400/01/20,19,0.66525855,,75.01488113
1400/01/20,20,1.8898696099999999,,76.74038442
1400/01/20,21,3.25683091,,103.32440503
1400/01/20,22,1.92024258,,106.0
1400/01/20,23,1.20040785,,96.97402607
1400/01/21,0,0.94157256,,88.71428553
1400/01/21,1,1.192199,,85.26851845
1400/01/21,2,0.92023806,,95.01282056
1400/01/21,3,0.69817169,,80.52160517
1400/01/21,4,0.52131794,,79.91049385
1400/01/21,5,0.58858482,,80.0
1400/01/21,6,0.62145592,,78.1790123
1400/01/21,7,0.79284546,,84.37345695
1400/01/21,8,1.20452944,,73.16357994
1400/01/21,9,1.17574096,,72.0
1400/01/21,10,0.78369622,,72.09226163
1400/01/21,11,0.5410349,,69.26851845
1400/01/21,12,0.79237244,,66.68518448
1400/01/21,13,0.55067183,,103.15123431
1400/01/21,14,0.56935046,,78.86011887
1400/01/21,15,0.56185474,,93.2470239
1400/01/21,16,0.58179865,,100.28395081
1400/01/21,17,0.69428564,4.63045502,
1400/01/21,18,0.81143825,6.24585911,157.0
1400/01/21,19,0.92742912,5.4650054,292.87931061
1400/01/21,20,1.17043412,6.33637043,121.97413762
1400/01/21,21,0.79956065,5.63995651,147.49137878
1400/01/21,22,1.1616875,5.81411354,98.28448296
1400/01/21,23,1.13723085,6.07694681,88.33333333
1400/01/22,0,0.80086642,5.77422941,90.875
1400/01/22,1,0.48894331,2.85563523,84.30172412
1400/01/22,2,0.42609651,1.54426403,97.43678157
1400/01/22,3,0.46891464,1.43689237,81.70833333
1400/01/22,4,0.37000227,1.09678415,74.29166667
1400/01/22,5,0.39806998,0.53645127,74.0
1400/01/22,6,0.40463308,,81.71794891
1400/01/22,7,0.56581677,,72.41666667
1400/01/22,8,1.0480034599999999,0.93271127,69.125
1400/01/22,9,1.5874318299999999,3.6163518,75.66666667
1400/01/22,10,0.81215276,4.8180650499999995,78.91666667
1400/01/22,11,0.86444974,10.99636539,88.58333333
1400/01/22,12,0.69818725,11.45701917,105.66666667
1400/01/22,13,0.6564963,5.50686745,102.29166667
1400/01/22,14,0.68696838,5.42102094,100.08333333
1400/01/22,15,0.62821884,5.43804741,98.08333333
1400/01/22,16,0.57719105,5.12742968,91.29166667
1400/01/22,17,0.62384677,5.18937087,85.23333359
1400/01/22,18,0.70637426,4.57395991,85.96111107
1400/01/22,19,1.0590336,4.57188733,76.41666667
1400/01/22,20,1.19640755,4.62653496,65.44252904
1400/01/22,21,2.34396785,7.89848892,60.2011493
1400/01/22,22,1.65595071,7.56315585,76.31609217
1400/01/22,23,0.93505541,5.50622916,83.71839078
1400/01/23,0,0.80471449,4.4095265900000005,65.73511887
1400/01/23,1,0.71824964,4.63559441,69.79885038
1400/01/23,2,0.51237559,3.76885605,66.16091983
1400/01/23,3,0.40095825,2.94232374,46.80459785
1400/01/23,4,0.41614237,3.59235324,29.68390814
1400/01/23,5,0.48720283,4.20810898,44.35632197
1400/01/23,6,0.9122677,6.34102984,45.0
1400/01/23,7,1.6352044700000001,7.71844788,119.00555547
1400/01/23,8,3.25182584,12.96499185,64.33333333
1400/01/23,9,1.7695505599999999,6.13894908,77.94252777
1400/01/23,10,0.68614487,3.07635969,45.43888887
1400/01/23,11,0.71870675,2.18392214,48.80555566
1400/01/23,12,0.5778206,1.85668075,57.43333244
1400/01/23,13,0.51530928,1.8646200400000001,83.06666692
1400/01/23,14,0.55567234,1.9600879500000001,73.42777761
