date,time,co,so2,pm10
1401/11/27,6,2.43430903,2.00163328,60.49137942
1401/11/27,7,2.70616659,5.51395446,70.96551704
1401/11/27,8,4.23376477,8.63944586,105.11111132
1401/11/27,9,3.69267491,17.66564147,110.73563258
1401/11/27,10,2.4487843,18.76842999,170.41666667
1401/11/27,11,1.3049672,13.39912261,140.14166641
1401/11/27,12,1.1928153,15.62526019,91.21551736
1401/11/27,13,1.2287447,25.35346969,43.55555566
1401/11/27,14,1.07700318,15.60025251,52.94540215
1401/11/27,15,0.84271092,13.42556632,52.33333333
1401/11/27,16,0.88633448,5.73900604,57.72222233
1401/11/27,17,1.06366152,7.9020702,52.55555566
1401/11/27,18,1.37429159,5.17582313,46.07142862
1401/11/27,19,1.29988849,9.21045776,63.375
1401/11/27,20,1.12613554,6.74422352,68.97413794
1401/11/27,21,0.67193529,5.211917,51.58045991
1401/11/27,22,0.96822509,4.29238379,26.54022996
1401/11/27,23,0.87489505,3.98498724,19.76436774
1401/11/28,0,0.60043943,3.74389571,32.54022996
1401/11/28,1,0.4637566,2.54216418,24.72222217
1401/11/28,2,0.52702794,3.80021054,20.5555555
1401/11/28,3,0.39456095,3.32343978,29.54022996
1401/11/28,4,0.54698537,4.43471545,22.81896559
1401/11/28,5,0.54928097,3.44774506,36.54761902
1401/11/28,6,0.67931158,3.67331258,29.16379309
1401/11/28,7,0.91964701,5.4322284100000005,33.09195391
1401/11/28,8,1.21965454,10.90114033,51.55555566
1401/11/28,9,0.9912126,24.39081955,60.88888899
1401/11/28,10,0.86148303,18.59649849,58.5402298
1401/11/28,11,0.7861832,9.89215398,50.83333333
1401/11/28,12,0.89037986,7.44820738,48.51724148
1401/11/28,13,0.88440907,6.36869073,57.6220239
1401/11/28,14,0.8062804,5.47105344,67.9404761
1401/11/28,15,0.90110315,4.3741198,66.67857138
1401/11/28,16,0.89857913,3.7634392,61.0
1401/11/28,17,1.04524855,5.86636333,60.89080461
1401/11/28,18,1.13299393,11.64530603,59.0
1401/11/28,19,1.31551926,9.65707143,58.46428585
1401/11/28,20,1.88763435,16.02063115,50.49137942
1401/11/28,21,2.73191154,14.7689534,60.20689646
1401/11/28,22,2.646933,17.72724096,79.27298864
1401/11/28,23,2.9110656,21.13121216,84.34482765
1401/11/29,0,3.10182106,18.21546674,90.0
1401/11/29,1,2.71713561,14.0282565,90.38218371
1401/11/29,2,3.96782986,12.33854659,96.3103447
1401/11/29,3,3.52218843,10.36979222,84.61111132
1401/11/29,4,3.579747,12.24130066,78.35714277
1401/11/29,5,3.20408507,8.79207528,84.16379293
1401/11/29,6,3.40086581,8.65645361,85.9285717
1401/11/29,7,3.951892,7.33278612,70.3103447
1401/11/29,8,4.68626229,15.58890144,95.52873548
1401/11/29,9,3.53863178,42.37901163,136.34482702
1401/11/29,10,2.95266877,25.49978161,125.0
1401/11/29,11,2.20739218,12.89838628,125.74712626
1401/11/29,12,1.46832794,7.24400409,136.25287374
1401/11/29,13,0.74744543,7.46678758,103.28571447
1401/11/29,14,0.54180052,17.01601338,57.33333333
1401/11/29,15,0.60368965,10.35882584,45.7701149
1401/11/29,16,0.61346678,15.326238,42.16379325
1401/11/29,17,0.62068416,6.09516621,44.39655177
1401/11/29,18,0.82728784,4.26850706,35.327586170000004
1401/11/29,19,1.55251381,13.70823391,43.58620707
1401/11/29,20,1.882049,11.55728944,86.0
1401/11/29,21,1.67397419,8.37629712,84.38888868
1401/11/29,22,2.90942583,8.97530925,58.20689646
1401/11/29,23,2.7411553,9.79587062,78.66666667
1401/11/30,0,1.50522872,7.35818779,88.26000023
