date,co,so2,pm10
1399/03/02,1.96119309,5.7056543600000005,108.93126014
1399/03/03,1.87083651,5.94055207,75.57556008
1399/03/04,1.2039118,4.06608684,85.69907408
1399/03/05,0.7718549,3.47305586,60.32542997
1399/03/06,1.34403408,4.87553912,114.01657565
1399/03/07,1.17090467,4.8913488,86.64946387
1399/03/08,1.18987719,4.78115501,68.74496973
1399/03/09,1.64755826,4.564256,55.1731059
1399/03/10,1.90521992,5.50300911,79.14117061
1399/03/11,1.88232513,5.88333123,79.21461634
1399/03/12,2.18463238,6.34364759,64.88825762
1399/03/13,2.47185779,7.62634673,85.8895202
1399/03/14,1.50345423,6.03939832,90.8673115
1399/03/15,0.89451545,3.90544098,55.08979446
1399/03/16,0.81931522,3.63610408,56.67579365
1399/03/17,1.38774229,5.03402519,72.07913693
1399/03/18,1.15085718,4.2882618,73.30541053
1399/03/19,1.18644574,6.70076587,101.80767194
1399/03/20,1.58344348,6.1806584,72.94651507
1399/03/21,1.48815822,4.5437954000000005,69.21188185
1399/03/22,1.54845565,6.79776566,67.10526786
1399/03/23,1.74381103,5.03522037,55.82535982
1399/03/24,1.85233798,5.65136814,84.57126009
1399/03/25,2.24399604,6.56797533,78.42962535
1399/03/26,1.00915749,4.47436368,80.09135189
1399/03/27,1.84438004,6.45459352,85.0998575
1399/03/28,1.73745685,6.20219298,84.44405274
1399/03/29,1.53649898,6.20772456,91.17405346
1399/03/30,1.84192539,4.23401356,77.3181336
1399/03/31,1.83011453,6.53891664,81.47615739
1399/04/01,0.77272327,3.51446825,86.49922294
1399/04/02,1.11997789,4.73155853,68.41302911
1399/04/03,1.40308912,5.54327594,86.24092258
1399/04/04,2.00222438,9.72839638,100.83316798
1399/04/05,2.12971548,5.5792571,76.14789054
1399/04/06,1.13106491,5.20048143,127.84505632
1399/04/07,1.17377418,5.45020591,102.86655096
1399/04/08,1.27154479,5.79238026,102.54366742
1399/04/09,1.42171838,6.10864763,106.30423284
1399/04/10,1.41333882,6.01721339,96.511789
1399/04/11,1.48301039,5.66405098,95.94241388
1399/04/12,1.25827297,5.93472269,130.77083339
1399/04/13,1.37439423,5.74042586,127.54456649
1399/04/14,1.8899557,7.1348856,114.19877516
1399/04/15,0.9107028,5.67765368,112.86646819
1399/04/16,1.08232627,5.66593461,74.07519837
1399/04/17,1.59088634,6.03549616,74.25119044
1399/04/18,1.74521228,5.21065064,70.50922622
1399/04/19,1.85530333,4.40278577,69.83077688
1399/04/20,1.1898782,4.49555763,67.04454366
1399/04/21,1.66209018,5.89088324,79.60297619
1399/04/22,1.07326326,5.60544114,74.25686814
1399/04/23,0.90093944,4.3579698,71.33642403
1399/04/24,1.06622777,4.65811657,73.77995274
1399/04/25,1.35142166,3.85604641,68.51817826
1399/04/26,1.22193108,4.6677754,69.99160564
1399/04/27,1.13056423,5.50482417,54.91720086
1399/04/28,2.21850977,7.19413765,64.94119349
1399/04/29,1.92047286,6.23477536,65.84861109
1399/04/30,1.59930659,6.12557159,77.46805554
1399/04/31,1.8535572,6.52626445,73.02836435
1399/05/01,2.06889837,5.30910109,62.28813007
1399/05/02,1.82523939,5.68616777,70.99141485
1399/05/03,0.91322355,4.79104638,78.05921859
1399/05/04,1.33954757,3.65600927,71.84953813
1399/05/05,1.72686327,5.11040633,80.86568187
1399/05/06,2.31025373,6.1887113,74.97350328
1399/05/07,2.54173074,7.49369762,82.78870773
1399/05/08,1.86366761,6.33703209,67.55013225
1399/05/09,1.51176889,5.29157066,93.54163441
1399/05/10,0.90096536,4.25699729,64.28472222
1399/05/11,0.88343204,4.26281818,47.70289855
1399/05/12,2.33904349,6.15838823,65.4410491
1399/05/13,1.93113445,5.02282595,89.80833333
1399/05/14,0.95450986,4.08242142,70.19213251
1399/05/15,1.15948736,5.18710738,97.00755854
1399/05/16,1.09858363,4.49154712,92.36802722
1399/05/17,0.84765751,4.78726181,64.81071428999999
1399/05/18,1.10044289,5.46666616,66.77499995
1399/05/19,1.21256232,6.47164251,66.91594201
1399/05/20,2.34289132,6.47784694,83.64747475
1399/05/21,2.45748146,7.16917978,101.88148145
1399/05/22,2.46769713,6.82203811,95.13148154
1399/05/23,2.07869518,7.08831364,105.00624996
1399/05/24,2.28470514,8.05984084,95.82870375
1399/05/25,1.47626227,5.90175371,116.013925
1399/05/26,1.14129471,5.48973402,98.20543851
1399/05/27,1.87197123,6.5324005,101.33536243
1399/05/28,1.32532564,6.55627758,85.37703853
1399/05/29,1.9190614,6.56890683,93.37001379
1399/05/30,2.60826438,10.18933546,86.58100194
1399/05/31,1.77053395,6.02257327,85.56274807
1399/06/01,2.42855718,7.04289738,86.34384531
1399/06/02,0.99809238,5.26445305,99.1875
1399/06/03,1.1368245,5.45535094,126.86217954
1399/06/04,1.32757164,6.22492986,87.375862
1399/06/05,1.10494803,11.49663684,75.8443122
1399/06/06,1.26892905,14.25383302,62.33704334
1399/06/07,1.97556115,13.28533138,62.57066796
1399/06/08,2.19768661,11.07960109,68.13320866
1399/06/09,1.5603348700000002,8.22936409,72.87796096
1399/06/10,2.45509977,10.67153596,74.1182082
1399/06/11,0.95212038,13.26908956,60.529246
1399/06/12,1.74060548,12.1479789,80.00537749
1399/06/13,2.3228404,9.13723177,81.9718374
1399/06/14,1.8814502316666666,7.292801602,64.77895130990001
1399/06/15,3.46576595,7.97778376,62.5
1399/06/16,3.12884611,8.10056859,82.17670008
1399/06/17,2.67378508,5.72351925,89.35674474
1399/06/18,2.03096376,5.61450226,125.23344007
1399/06/19,2.77468228,7.47504064,97.24679486
1399/06/20,2.72356965,6.81497334,119.80181623
1399/06/21,1.61358778,6.3674392,94.76617826
1399/06/22,2.16209057,6.18013979,90.52380947
1399/06/23,1.89958881,6.01594354,75.71942405
1399/06/24,1.57261905,5.13624784,83.41395752
1399/06/25,2.20712233,7.83059892,95.11385832
1399/06/26,1.87056748,8.01180394,98.36018267
1399/06/27,2.43925499,9.27467164,84.36805545
1399/06/28,2.16548794,8.81311618,68.68320103
1399/06/29,3.21852855,12.06251462,91.51575851
1399/06/30,2.82953352,7.67966729,99.56739162
1399/06/31,2.78643337,8.79342344,92.17218082
1399/07/01,1.78986619,5.54894151,104.49404762
1399/07/02,1.8183,8.02702831,92.16302284
1399/07/03,2.18319362,5.63915369,86.94898499
1399/07/04,2.64215489,9.078933,84.96504875
1399/07/05,3.25381926,8.47310003,108.48450851
1399/07/06,1.86715735,7.62338093,119.75198423
1399/07/07,1.24297934,4.20462608,131.37381711
1399/07/08,0.76989722,7.25638592,85.08615688
1399/07/09,0.74856845,7.09413705,54.89701617
1399/07/10,1.84321891,6.31000657,76.61620178
1399/07/11,2.45451086,7.63847997,83.97181581
1399/07/12,2.13828528,6.44856893,108.71337642
1399/07/13,1.25920898,5.2433929,108.25989707
1399/07/14,1.500059,4.26277601,56.14539834
1399/07/15,1.42238716,5.59158703,67.58650793
1399/07/16,1.3029856,5.57162883,49.82311507
1399/07/17,1.59958603,5.93761932,58.27638888
1399/07/18,1.30896708,3.24285656,28.49513888
1399/07/19,2.15383266,5.92107787,61.0247495
1399/07/20,1.92105072,6.09057058,90.95471231
1399/07/21,2.69995931,8.97692999,93.3991567
1399/07/22,3.0043123,9.66695953,110.43660715
1399/07/23,3.32348548,9.77184205,110.42763978
1399/07/24,3.28374602,9.42699668,119.6869048
1399/07/25,2.79215212,10.23696471,102.03730154
1399/07/26,2.56457388,6.94453126,108.45560508
1399/07/27,3.45199581,10.7370568,99.8979129
1399/07/28,3.57224458,10.10472199,111.96230155
1399/07/29,4.25502173,10.68586281,124.19583334
1399/07/30,4.40361801,9.46296633,123.81250003
1399/08/01,2.45838243,6.1681043,113.10416661
1399/08/02,2.08520523,7.79791989,96.23750001
1399/08/03,2.30178423,7.2438825,97.02857147
1399/08/04,3.011522,8.34420755,106.57534719
1399/08/05,3.63530122,9.63588282,118.62509926
1399/08/06,3.38487585,8.43641924,120.32118053
1399/08/07,3.24733058,11.1698413,119.35536104
1399/08/08,2.40616756,7.46729883,88.51269843
1399/08/09,3.00688493,7.58653629,91.15173613
1399/08/10,3.86676546,10.41827337,117.32829865
1399/08/11,4.69269228,11.53891708,128.90528528
1399/08/12,4.22743982,11.0091508,129.21256873
1399/08/13,3.70795111,12.36047893,138.61910481
1399/08/14,4.09832998,11.97416135,126.83995463
1399/08/15,3.07325789,8.60060903,98.33909874
1399/08/16,3.08865369,8.41077693,97.38138253
1399/08/17,2.69287861,8.28032512,112.49631713
1399/08/18,1.15132386,4.44800296,51.87807157
1399/08/19,1.88495581,8.03317125,80.01688417
1399/08/20,2.06343347,6.78069353,79.83327614
1399/08/21,2.061934,5.70313797,61.70597392
1399/08/22,1.7712527,6.54813239,53.76282047
1399/08/23,1.07999317,3.61522699,29.58479424
1399/08/24,1.49241993,5.73397811,43.60288926
1399/08/25,0.96072936,4.77810966,44.02524675
1399/08/26,1.47369395,6.58930114,53.68824404
1399/08/27,1.58499203,6.79661378,47.67113097
1399/08/28,2.06278768,8.91003608,80.42788463
1399/08/29,1.66348885,6.84040075,48.51339782
1399/08/30,0.83440627,6.09151135,29.47525562
1399/09/01,1.69949452,5.43783854,33.81585775
1399/09/02,1.5164602,4.07349102,37.63690477
1399/09/03,1.56421199,17.96034227,69.37484739
1399/09/04,1.44326323,9.9201583,78.50167888
1399/09/05,1.49763338,5.8238900000000005,80.8098629
1399/09/06,2.01266897,17.5728663,113.51087462
1399/09/07,1.99471936,5.32851767,57.04929127
1399/09/08,1.98460767,12.65498414,65.50396829
1399/09/09,1.43288649,5.4824231,30.24675506
1399/09/10,1.51240865,6.27009783,54.72638728
1399/09/11,2.85441878,10.1396454,107.10626524
1399/09/12,3.20972168,9.687829,152.35086436
1399/09/13,2.03571398,9.19637884,92.67303236
1399/09/14,2.43085619,13.10058085,77.5523282
1399/09/15,1.66123604,11.74617495,81.56858578
1399/09/16,1.38107525,7.1757493,31.43708026
1399/09/17,2.06440407,5.96683593,28.29481452
1399/09/18,2.76102726,9.87409229,73.49110961
1399/09/19,2.87274605,9.52118011,111.09083423
1399/09/20,2.15485372,11.00138428,107.04765407
1399/09/21,2.91116408,8.47454989,81.88103192
1399/09/22,2.00591988,10.99022215,72.15315619
1399/09/23,1.92853586,13.95486351,109.68073943
1399/09/24,3.36307096,10.91818192,132.26066881
1399/09/25,1.30016538,13.86230216,114.59428416
1399/09/26,2.08721458,10.18449476,94.57398122
1399/09/27,2.86739236,13.22464554,110.83290593
1399/09/28,1.51625029,12.40968064,112.969012
1399/09/29,2.04492431,6.57860601,65.22909284
1399/09/30,1.88258973,8.99926539,76.38705096
1399/10/01,2.01738768,7.24839903,76.8084014
1399/10/02,2.53033685,14.92954565,129.9133598
1399/10/03,1.8760928,16.91885049,103.48068201
1399/10/04,2.13997931,7.8566984,74.93333333
1399/10/05,0.93353561,3.40204965,17.23263889
1399/10/06,2.59170324,10.44925757,73.52083333
1399/10/07,2.64827875,16.13122424,112.44791667
1399/10/08,2.72329257,11.38315803,123.19917929
1399/10/09,2.76505891,21.40774865,154.30208333
1399/10/10,3.05463181,14.25055852,170.48958333
1399/10/11,4.24398035,18.81479566,181.36458333
1399/10/12,2.19593764,18.17423723,134.19097222
1399/10/13,3.34513383,15.22071161,138.45127336
1399/10/14,3.28850191,14.87695435,143.35734124
1399/10/15,3.32104679,12.49681731,104.40625
1399/10/16,2.44294891,10.30917933,81.96527778
1399/10/17,1.89610305,10.55808979,103.26388889
1399/10/18,2.25953625,15.40962628,123.43402778
1399/10/19,2.01504632,12.2707912,125.0
1399/10/20,1.9102691,10.84476132,120.59027778
1399/10/21,2.68742751,11.11315003,167.05208333
1399/10/22,3.32768973,16.83741116,191.75
1399/10/23,3.16049953,18.12641727,187.23958333
1399/10/24,2.75556001,14.40043853,180.54166667
1399/10/25,2.46447167,14.50568747,157.10069444
1399/10/26,2.56532114,11.8139103,111.21527778
1399/10/27,4.55109985,10.63085499,93.42361111
1399/10/28,2.76794707,8.96548063,86.79571121
1399/10/29,1.86223071,6.20309711,71.40764271
1399/10/30,1.29581161,5.30319524,40.67770148
1399/11/01,2.416402,13.8387178,70.08621411
1399/11/02,1.08446364,5.42479332,35.75974026
1399/11/03,1.37317972,6.74057473,40.66933243
1399/11/04,1.2621131,7.71735868,56.92433609
1399/11/05,1.89625888,10.04108251,77.28720233
1399/11/06,2.54121527,13.9140184,127.9600695
1399/11/07,2.58551924,17.03042681,121.87202374
1399/11/08,2.93164415,12.78657267,128.57486261
1399/11/09,3.15844494,20.74625229,138.9951223
1399/11/10,1.95276455,17.13815839,120.39360126
1399/11/11,1.29543323,4.01595968,35.43377975
1399/11/12,1.20781378,9.27383173,28.97873308
1399/11/13,2.47106883,11.01286082,55.46401231
1399/11/14,3.2985628,10.61319169,94.66015206
1399/11/15,3.37967982,15.35678273,113.59806546
1399/11/16,2.53818344,9.54236688,106.98735118
1399/11/17,2.25850485,9.07535879,84.86061507
1399/11/18,1.4741711,4.10661214,26.89930556
1399/11/19,2.19095087,5.19780932,47.12946428
1399/11/20,3.39980783,9.74517137,109.88591271
1399/11/21,4.61921726,9.58829577,105.09440876
1399/11/22,4.03453159,11.44150139,80.47935941
1399/11/23,2.00989512,6.13763778,64.1544986
1399/11/24,2.32215012,7.45505689,49.10590278
1399/11/25,4.12424567,9.58034111,75.32716601
1399/11/26,4.54417283,10.32301647,95.20715302
1399/11/27,3.73042564,9.05841232,86.76770838
1399/11/28,3.37546149,9.61519615,104.59886778
1399/11/29,2.308586701363636,8.45415185,75.8066049
1399/11/30,1.5421745224090908,4.03037594,31.85863095
1399/12/01,1.1143761448227272,4.20229121,30.78583006
1399/12/02,1.305574375946818,6.15450536,39.54535382
1399/12/03,1.3172509712385907,5.61134012,37.00298416
1399/12/04,1.395196870189759,6.80958581,50.7845976
1399/12/05,1.3356926490569276,7.62235008,60.25198411
1399/12/06,1.4272354074443507,6.3075057,56.64414173
1399/12/07,1.1008967373242142,3.53556205,101.43245693
1399/12/08,1.1002573661972643,4.46528527,88.39393192
1399/12/09,1.435662234586452,6.3900484,100.67845566
1399/12/10,1.6524886294668448,7.77406418,97.25052908
1399/12/11,1.7240912683855076,8.14720898,92.36309527
1399/12/12,1.6052806984247434,7.30493091,75.33912035
1399/12/13,1.4657968795274228,5.3258698,52.64510994
1399/12/14,1.1219921662218633,5.33330824,55.30935843
1399/12/15,0.8987701870483773,4.310898,37.63760566
1399/12/16,1.1058081862054223,6.16881917,38.17726449
1399/12/17,1.6083970295888992,11.29782105,60.1701389
1399/12/18,1.418596941967579,8.08242027,82.2756944
1399/12/19,1.1010836873175465,5.67822566,53.39328703
1399/12/20,0.9875630664679911,7.02446482,47.56550925
1399/12/21,1.3454588831222156,5.68254092,71.9780093
1399/12/22,1.209873495209392,2.87102665,39.00772951
1399/12/23,1.1639534998355447,4.09192524,34.90509259
1399/12/24,1.2982287612233907,6.1894187800000005,79.68184527
1399/12/25,1.4876919478215627,11.02870347,111.29004628
1399/12/26,1.5730190596191957,8.09196412,111.13567106
1399/12/27,1.7416598621584858,7.09972878,155.30313397
1399/12/28,1.5381656262839094,4.64700477,108.92923286
1399/12/29,0.9602562447033546,2.53492136,43.26189078
1400/01/01,1.0137629126837335,4.09543296,22.24266819
1400/01/02,1.2540200436233018,4.43980276,48.28983135
1400/01/03,1.0575387249051722,3.36484384,82.30120365
1400/01/04,1.2295845980170061,5.25879197,99.85277777
1400/01/05,1.034875414677829,3.0021822,157.20972239
1400/01/06,0.8099335512215304,3.19805031,123.14437832
1400/01/07,0.8264458459119136,3.78754511,167.78561505
1400/01/08,0.7407685501372103,3.18600128,30.82245372
1400/01/09,0.7505606451320721,5.07513447,51.58743897
1400/01/10,0.8738630356305306,3.53103405,46.90891868
1400/01/11,1.1214418234164318,4.24284882,54.35555553
1400/01/12,1.2442621340249296,6.8082712,71.99255946
1400/01/13,1.3430690396620244,4.62291179,71.5150998
1400/01/14,1.272768519716789,4.50685665,78.92976816
1400/01/15,1.0122385038241277,3.98197988,40.06086955
1400/01/16,1.2326734781472382,5.3788176,49.60451386
1400/01/17,1.2553164647168986,4.81250175,67.66341768
1400/01/18,1.5091555453241603,8.06871053,127.309427
1400/01/19,1.7108061795972478,6.82253156,130.73888903
1400/01/20,1.3318801269700833,5.32798839,98.0630952
1400/01/21,1.3259391590910248,6.20766686,111.37959406
1400/01/22,0.9953890440909436,3.43834843,88.61190478
1400/01/23,1.0025134115000103,4.55012368,64.76388889
1400/01/24,1.080511330450003,5.13239569,81.70715279
1400/01/25,1.1012117549531826,4.98278199,102.44761909
1400/01/26,1.0694590209405002,4.17618715,37.07500005
1400/01/27,0.9048498692821499,4.465948466833333,47.51380594569999
1400/01/28,0.9811665513679784,5.37268875,74.36904762
1400/01/29,1.1046778742437269,7.85921116,67.56803568
1400/01/30,1.3034378050231181,10.63970672,83.4403132
1400/01/31,1.3432093602569355,6.86905508,85.38174989
1400/02/01,1.3871376990770807,5.99731497,101.21915064
1400/02/02,1.1882563037231242,4.3045286,85.30093873
1400/02/03,0.9767401833669372,3.63384977,115.06065317
1400/02/04,1.0176764569267478,4.12896241,82.50000767
1400/02/05,1.137716776328024,4.01092419,61.57142849
1400/02/06,1.047978742398407,3.77147999,79.76018516
1400/02/07,1.0142085473861888,3.49755672,100.78835975
1400/02/08,0.86844640879919,3.96916024,73.3190475
1400/02/09,0.8923304615564236,4.38258744,57.53854163
1400/02/10,1.0630268861335939,4.75628614,74.12853907
1400/02/11,1.0977961851734115,3.79557387,64.63816426
1400/02/12,0.9264252061353566,3.6507807,66.5197619
1400/02/13,0.8308108741739403,3.67336695,47.12631253
1400/02/14,0.7577468079188487,4.00488583,41.6792929
1400/02/15,0.9559833507923211,6.43528582,64.70149913
1400/02/16,0.8394332014876963,3.09433548,61.50502932
1400/02/17,0.9086110247796423,4.63543438,59.36587301
1400/02/18,0.8470770921005594,4.41759648,62.94416106
1400/02/19,0.8561837972665314,4.04335172,57.60769056
1400/02/20,1.0522801929981411,5.50714169,72.57107972
1400/02/21,0.8131612739903513,2.78758074,48.23745038
1400/02/22,0.9251794501971051,4.51137872,74.96491402
1400/02/23,0.7988557898924646,3.08167665,48.54513889
1400/02/24,0.7710782155510727,3.79390842,52.45833333
1400/02/25,0.9083980114153218,4.91772913,49.35416667
1400/02/26,1.0401599525079297,5.18111648,50.76526914
1400/02/27,1.1286656180023789,4.3829186700000005,65.92361111
1400/02/28,1.2697677005673804,6.15744314,75.68055556
1400/02/29,1.3385171274202141,6.8688816,87.0
1400/02/30,1.2991413265593976,6.60240309,51.67013889
1400/02/31,1.2225475232178193,4.8557063,51.89484127
1400/03/01,1.276113535798679,4.25913296,45.88020833
1400/03/02,1.231424981072937,6.25658158,111.15527317
1400/03/03,1.0966854779885478,5.20445027,95.51938465
1400/03/04,1.044201589313231,5.06084993,93.4170139
1400/03/05,0.9664470895439693,3.83584297,60.03030303
1400/03/06,0.8727516237798574,4.47956002,53.6547619
1400/03/07,0.9981032589672905,5.61945891,49.53125
1400/03/08,1.211031119940187,5.27134706,61.07407407
1400/03/09,1.2959868713987228,6.80771157,86.72826087
1400/03/10,1.4234323879196167,5.99936462,63.92013889
1400/03/11,1.3934538160425516,7.74380186,63.4375
1400/03/12,1.4415083369794321,5.31579383,64.76458349
1400/03/13,1.5779785161771627,7.78882645,82.91633936
1400/03/14,1.3786810638531486,6.02543749,61.74776782
1400/03/15,1.1967840165195809,3.63912956,55.21516201
1400/03/16,1.0567473160467833,4.45181424,64.61805556
1400/03/17,1.1312963464503984,5.90942134,75.52430556
1400/03/18,1.380629599662392,5.54987832,63.15277778
1400/03/19,1.5475438263987176,6.42516871,73.30208333
1400/03/20,1.4492209161196152,6.17137602,73.75347222
1400/03/21,1.4177053564358846,5.59562694,57.46180556
1400/03/22,1.7560738327307654,7.71952466,78.49513889
1400/03/23,1.6828550425192295,6.19788421,85.60763889
1400/03/24,1.4229868657557687,4.2278252,90.26666667
1400/03/25,1.4391939318176397,6.18098204,102.67615741
1400/03/26,1.3650644288180191,5.47032412,99.96527778
1400/03/27,1.2903391216454057,6.64223739,84.13541667
1400/03/28,1.5364001442208948,5.22592481,79.91319444
1400/03/29,1.399868300811723,5.3067065,81.46875
1400/03/30,1.2065744911435168,4.37970263,74.65972222
1400/03/31,1.330474535143055,5.8004587,93.9375
1400/04/01,1.5916310677429164,6.741412,90.47495791
1400/04/02,1.676323551322875,6.52270676,81.14236111
1400/04/03,1.6728388135786805,6.04258838,68.70138889
1400/04/04,1.4362397560736042,5.29854992,68.90625
1400/04/05,1.4076921721554145,5.47326229,68.44097222
1400/04/06,1.3954529908966242,4.43552771,70.39583333
1400/04/07,1.1968689294508055,3.37685712,61.15856481
1400/04/08,1.0643386342897871,4.50925889,72.41468254
1400/04/09,1.0190518799232997,4.6844719,83.38541667
1400/04/10,0.9327301918860809,4.07662045,77.84722222
1400/04/11,0.9760738762021879,4.48747893,62.57173913
1400/04/12,1.3876789513152017,6.18030939,95.43819444
1400/04/13,1.6123284033945604,5.90676489,83.94861111
1400/04/14,1.7219182508517012,5.2950107,80.19444444
1400/04/15,2.2229989288388436,6.86601082,97.52266237
1400/04/16,2.0969482012880167,6.2329762,100.1241308
1400/04/17,1.7953028161364049,5.62550869,111.20001104
1400/04/18,1.4469579185681942,4.51437562,195.80069444
1400/04/19,1.3162834403204582,4.72653462,256.79265859
1400/04/20,1.519434988346137,5.63947616,217.8361569
1400/04/21,1.7447341725871743,6.09923323,149.11485044
1400/04/22,1.4584400832306976,5.12888368,162.66543812
1400/04/23,1.3415314531510272,5.75577388,177.26175229
1400/04/24,1.2145104484453082,4.6145437000000005,207.18665016
1400/04/25,1.1525502266169256,4.46321388,203.9449274
1400/04/26,1.0767349051668957,5.62204982,86.87126067
1400/04/27,1.1383548057318869,4.2770683,84.5911147
1400/04/28,1.2653928953028992,3.9388656,61.41865077
1400/04/29,1.5244650347575364,6.2589625,63.7361556
1400/04/30,1.537608099010594,4.10950073,56.35154027
1400/04/31,1.662329805203178,5.70465116,59.53174604
1400/05/01,1.7262484713791348,5.21380992,59.62872027
1400/05/02,1.8620390872319221,7.73505203,83.8415178
1400/05/03,1.704698722896849,6.03369735,57.8961117
1400/05/04,1.7426052545054183,5.68529906,84.67808294
1400/05/05,1.6671734066243529,5.53180739,93.09867726
1400/05/06,1.366339585169124,4.15680806,71.06412036
1400/05/07,1.0718657140052827,3.62610581,179.9431714
1400/05/08,0.9265759022015847,3.316866,77.62491732
1400/05/09,1.0834269045695661,4.19507942,62.13366654
1400/05/10,1.0720243878708697,3.47460318,61.4342923
1400/05/11,1.020091054761261,3.64371359,97.15062832
1400/05/12,1.1705619475283782,5.1872711,77.53960731
1400/05/13,1.3307938833585133,4.64032928,64.75973051
1400/05/14,1.371380691607554,4.51820471,69.57572748
1400/05/15,1.1402445789822662,4.50344169,60.61970899
1400/05/16,1.4827046724946795,5.33910291,58.78472221
1400/05/17,1.795097375148404,4.903133,63.10433202
1400/05/18,1.7189280643445208,3.9266323,60.63740084
1400/05/19,1.8727186262033562,6.00212451,56.92592594
1400/05/20,2.1004241992610067,7.49563108,68.31861769
1400/05/21,1.8820487228783018,6.61475783,68.285549
1400/05/22,1.8299599848634904,6.54341682,69.32159391
1400/05/23,1.8681723374590469,7.96723627,105.25892855
1400/05/24,1.5477697379649866,4.92269913,78.88506576
1400/05/25,1.4157155132076777,5.90275061,82.70409804
1400/05/26,1.5994893364168488,5.63436931,71.17658732
1400/05/27,1.4940763147432365,5.48545687,84.09714586
1400/05/28,1.373016497786607,6.19503773,58.2123016
1400/05/29,1.5685705006996185,5.41044707,74.21978023
1400/05/30,1.6178482010280673,6.42042148,82.31428528
1400/05/31,1.4672368525811472,4.57315534,70.40674602
1400/06/01,1.5065715371379804,6.28173951,76.24293599
1400/06/02,1.4072485983232121,4.65506619,68.91416299
1400/06/03,1.702749235951509,5.40342135,67.99450999
1400/06/04,1.9250461031490889,5.25073094,75.17676331
1400/06/05,1.9302016821447263,6.39406382,93.4492063
1400/06/06,1.5449400588252358,5.97759137,93.51533119
1400/06/07,1.5184280980112068,5.83588023,92.15413364
1400/06/08,1.907239563766998,6.35712909,91.91576997
1400/06/09,2.0033920956755535,7.76722006,88.04961711
1400/06/10,2.1193813204299383,7.29194002,79.80344881
1400/06/11,1.909622394295648,6.6321285,69.35634161
1400/06/12,2.094502044288694,5.9599385,87.04732649
1400/06/13,2.1952632776199414,7.63810306,136.63001005
1400/06/14,2.067807140452649,7.64321986,161.83943056
1400/06/15,1.6984318191357943,4.70931607,123.05820112
1400/06/16,1.9642458326574053,7.19894414,84.93696574
