date,co,so2,pm10
1399/02/18,0.72867058,1.70817548,64.15279569
1399/02/19,0.75890243,1.60813265,25.26541
1399/02/20,1.35014406,2.49430057,42.77941919
1399/02/21,0.92490549,1.9541293,64.45058091
1399/02/22,0.63113129,1.74963169,123.8444297
1399/02/23,0.84933458,1.44862118,36.32942702
1399/02/24,0.95398473,1.99772456,28.13373959
1399/02/25,1.28466152,3.69294351,46.04333054
1399/02/26,0.89770328,3.43320961,38.93316139
1399/02/27,1.2083889,2.71987596,48.21010718
1399/02/28,1.08874386,2.9676562,49.49307674
1399/02/29,1.27291091,2.76383334,84.68958086
1399/02/30,1.1264528,3.67141463,89.00794531
1399/02/31,1.29803512,1.57439603,33.35567904
1399/03/01,1.66493157,2.59624697,67.44221582
1399/03/02,1.82742231,2.62783914,72.26704145
1399/03/03,1.5909194599999998,2.00872237,40.78235978
1399/03/04,1.39097883,2.30343282,52.68296393
1399/03/05,1.28158505,1.59076518,59.3839339
1399/03/06,1.21403727,2.1754487,68.54037917
1399/03/07,0.84590312,2.42759197,70.76284836
1399/03/08,0.66767265,2.89374449,58.48708775
1399/03/09,0.44661018,2.33028338,40.58310243
1399/03/10,0.82798811,2.37089593,56.54567767
1399/03/11,0.87460688,2.55359342,48.39175843
1399/03/12,1.03800218,2.8760932500000003,42.87597218
1399/03/13,0.79006529,2.53984205,67.36880792
1399/03/14,0.48294712,2.01905633,73.32094561
1399/03/15,0.6004344,1.95899458,48.75359678
1399/03/16,0.64526107,2.20650613,45.70257656
1399/03/17,1.1783404,2.39494795,51.94932281
1399/03/18,1.1720729,2.58194193,65.81974456
1399/03/19,0.93646162,3.6275011,91.61267589
1399/03/20,0.89476581,3.54165644,57.89281481
1399/03/21,0.94168727,2.80231695,47.31912499
1399/03/22,0.77600309,3.15068867,44.20228849
1399/03/23,0.51817597,2.10578654,45.35720142
1399/03/24,0.88690995,2.67306605,45.75177564
1399/03/25,1.14529183,2.72687328,53.61566699
1399/03/26,1.42702733,3.53876161,60.28085419
1399/03/27,1.40299196,2.35317721,65.27875704
1399/03/28,0.74618741,3.42464588,62.79524228
1399/03/29,0.8303015,2.52545918,68.25514187
1399/03/30,0.66386085,2.16190132,60.96078999
1399/03/31,0.92190847,3.92927022,63.1944464
1399/04/01,0.78926446,2.58892032,67.5019484
1399/04/02,1.08945808,2.35038467,54.82149536
1399/04/03,1.18601422,2.81130275,58.40434533
1399/04/04,1.36654734,6.18845253,71.25469724
1399/04/05,0.94106042,2.67328926,57.69308039
1399/04/06,1.70727448,3.05424254,84.02184162
1399/04/07,1.12187707,3.06559288,114.9366225
1399/04/08,1.06552253,3.04032129,97.09197815
1399/04/09,2.00367814,2.68635693,94.96822654
1399/04/10,1.99735794,2.4247582,73.49990332
1399/04/11,1.76114037,3.44552563,86.58761488
1399/04/12,1.65759938,2.58581122,87.29087531
1399/04/13,1.8269007,2.58289778,147.5115731
1399/04/14,2.14182325,3.21387384,103.5607099
1399/04/15,1.7772097100000002,3.68270023,97.3829776
1399/04/16,1.6058142,2.96643809,55.56572592
1399/04/17,1.71107998,3.16714792,57.18177015
1399/04/18,1.78947081,2.4701186,54.73639401
1399/04/19,1.7655601600000002,1.77880472,52.99989281
1399/04/20,1.8912548,2.411284,64.55739427
1399/04/21,1.85320575,2.23804797,60.3997837
1399/04/22,1.67579496,3.02962087,62.7635518
1399/04/23,1.51587241,2.90210434,52.10347202
1399/04/24,1.45824616,2.08081646,54.30431315
1399/04/25,1.62041637,2.21709097,44.35262967
1399/04/26,1.74449107,2.26181431,59.13499039
1399/04/27,1.68508278,2.34523735,42.24195721
1399/04/28,1.81116685,2.21738365,42.57039801
1399/04/29,1.8590268,2.5077244800000003,44.33334317
1399/04/30,1.95223759,4.03097777,53.34249942
1399/04/31,1.62093003,3.50156108,52.13474088
1399/05/01,0.85219616,1.95141884,39.10786116
1399/05/02,1.06471821,2.4321571,44.01234221
1399/05/03,0.73201456,2.77930965,67.24053336
1399/05/04,1.00074675,1.83914818,56.76741825
1399/05/05,1.16107148,1.96253481,60.12613234
1399/05/06,0.8609733,2.30721609,50.91645056
1399/05/07,1.15620092,8.69534235,38.25338912
1399/05/08,1.22744055,3.37023367,61.14307102
1399/05/09,1.20959413,2.27719518,63.68310029
1399/05/10,0.96732071,2.62821826,72.13523536
1399/05/11,0.74266906,2.6933869,50.76202724
1399/05/12,0.99211193,2.68135,51.06388668
1399/05/13,1.10275216,2.93472028,57.91313103
1399/05/14,1.16285463,2.71366904,59.9943019
1399/05/15,0.62516706,3.03736776,65.25532385
1399/05/16,1.25868841,2.55770707,88.79819378
1399/05/17,0.60868971,2.9734854200000003,67.91840557
1399/05/18,0.66849608,2.78743941,57.45797438
1399/05/19,0.67606041,3.30534427,49.76992651
1399/05/20,0.95814326,2.67938429,52.87849685
1399/05/21,0.96848984,3.05627343,81.8411606
1399/05/22,1.00265578,2.8725455,63.55183124
1399/05/23,1.5914621599999998,3.72375285,78.07760262
1399/05/24,0.66172426,2.71799407,65.07775657
1399/05/25,2.27369711,3.81092098,94.57779332
1399/05/26,0.97188109,2.71803932,95.85409806
1399/05/27,1.29008441,2.69884076,95.47217243
1399/05/28,1.12786215,2.00289858,78.38402322
1399/05/29,1.03403098,1.69505678,59.42987605
1399/05/30,0.84105786,7.82062819,61.37096867
1399/05/31,0.85385872,3.30425417,65.96428854
1399/06/01,1.23801013,3.62797007,64.62197394
1399/06/02,1.10803847,2.46078272,50.76903251
1399/06/03,1.5843194,3.2318437,123.50757566
1399/06/04,0.98737222,2.44158514,73.96819706
1399/06/05,1.03887161,5.64267071,60.4705081
1399/06/06,0.94317864,9.35107818,47.97398705
1399/06/07,0.71250236,8.59352441,43.79127535
1399/06/08,0.89613394,9.37783178,46.99208002
1399/06/09,0.95607407,7.15407276,48.58557126
1399/06/10,1.08755206,11.7978455,58.83535027
1399/06/11,0.91286684,12.21223494,53.12966532
1399/06/12,1.23478824,13.65293481,56.51875606
1399/06/13,1.08236142,5.89568093,57.71206774
1399/06/14,0.67326103,4.84022307,56.39600627
1399/06/15,0.81154175,2.30597171,43.22406987
1399/06/16,1.15095539,3.49488542,54.61376331
1399/06/17,1.58566086,3.9621547,64.20374642
1399/06/18,1.28238383,3.71062318,83.61288549
1399/06/19,1.23648292,3.76002935,65.21680059
1399/06/20,1.48023947,3.7969611,77.49217778
1399/06/21,1.0509438,4.49140663,78.76196652
1399/06/22,1.11163214,4.34296254,73.47561389
1399/06/23,1.1448393,3.30911114,55.08551539
1399/06/24,1.15079995,2.91578522,71.14263286
1399/06/25,1.05243251,3.84192355,59.08408386
1399/06/26,0.98847067,4.25900691,62.39695995
1399/06/27,1.16460867,5.66099685,68.92446926
1399/06/28,0.84391302,4.21425737,50.54921007
1399/06/29,1.21308122,6.38014757,63.57954309
1399/06/30,0.94710149,3.10600608,67.24346821
1399/06/31,1.31147037,4.49391796,59.10106704
1399/07/01,1.33768354,3.76120783,75.43188298
1399/07/02,2.04852016,5.30874887,70.7101982
1399/07/03,2.03390248,2.95175445,61.290903
1399/07/04,2.04887044,3.87891536,63.40498337
1399/07/05,2.20652115,3.2877932,68.63887521
1399/07/06,2.17584757,4.10206882,69.96580706
1399/07/07,1.98596671,2.06106134,81.21261233
1399/07/08,1.56516776,2.61814908,67.47889741
1399/07/09,1.15387688,3.56141657,21.68248654
1399/07/10,1.21567632,3.66363455,54.568094129100004
1399/07/11,1.09558119,3.94548012,68.63512475983
1399/07/12,1.07254007,2.84609439,79.81385513254901
1399/07/13,0.64882801,3.01031661,78.1714858077647
1399/07/14,0.97856154,1.75043606,53.18384642142941
1399/07/15,0.98023732,2.07343111,54.93695955842882
1399/07/16,0.91231438,2.52939018,32.93349885
1399/07/17,1.29313597,2.4757951,27.90324924
1399/07/18,1.0462907,1.33598752,15.9430867
1399/07/19,1.51762154,2.2195337,28.23046847
1399/07/20,1.54781134,2.58064273,60.92596086
1399/07/21,1.70582921,3.5391355,60.98732097
1399/07/22,1.68896504,5.19578211,71.78195145
1399/07/23,1.83902652,3.47944819,59.18304804
1399/07/24,1.78402238,3.80703243,63.02842846
1399/07/25,1.42360963,4.96022377,61.59336929
1399/07/26,1.52310745,3.75765789,63.06800228
1399/07/27,1.47065313,5.30469571,52.85765235
1399/07/28,1.87170173,3.87078421,45.94293754
1399/07/29,1.8614387,3.38022967,57.90869354
1399/07/30,1.7339999499999998,3.12298605,44.23852649
1399/08/01,2.02835454,2.92033738,56.0634303
1399/08/02,1.62857633,4.0278542,50.5755126
1399/08/03,1.90526841,4.1353989,54.70796465
1399/08/04,2.0123073,4.03164051,64.75130237
1399/08/05,1.97933308,4.08284744,62.54321584
1399/08/06,1.98820403,3.9725277,65.60900391
1399/08/07,1.46426043,4.31063247,56.61112727
1399/08/08,1.7306793900000002,2.81310695,41.39779848
1399/08/09,1.59111795,3.01219456,51.84798616
1399/08/10,2.12725916,4.48280867,71.63156978
1399/08/11,1.91977222,3.40613483,55.08624223
1399/08/12,2.01855611,3.25591206,56.92031711
1399/08/13,1.88400902,7.40094586,79.81554384
1399/08/14,1.7384819500000002,5.70195238,61.99497657
1399/08/15,1.34000992,3.69278446,46.76387382
1399/08/16,1.41019595,2.98367783,42.19877897
1399/08/17,1.76226259,2.7753459,46.87086242
1399/08/18,1.33692557,2.815847652375,27.37139745
1399/08/19,2.13890025,4.704140128268056,41.77783076
1399/08/20,2.00593972,4.698702028280416,55.39513842
1399/08/21,2.21048225,3.42705467,35.14981167
1399/08/22,1.55003754,3.68729394,31.04571406
1399/08/23,1.09051981,2.7068833100000003,18.99839602
1399/08/24,1.38524516,3.36650541,25.65689796
1399/08/25,1.52417982,3.92677617,31.50936128
1399/08/26,1.53785348,4.81832913,37.37873842
1399/08/27,1.71031274,4.57464557,29.89557074
1399/08/28,1.96032067,5.47127048,41.82717468
1399/08/29,1.51614645,3.72649673,48.32981402
1399/08/30,0.95367637,6.75125569,24.01409025
1399/09/01,2.3372868,2.70115282,16.76737743
1399/09/02,1.69253911,2.62286779,4.33369501
1399/09/03,1.64744428,5.85980176,44.2711909678
1399/09/04,1.6622592699999998,6.363232,58.64773493714
1399/09/05,1.74329802,3.96746874,69.101860788442
1399/09/06,1.72405965,11.02687582,131.48011321
1399/09/07,1.18993341,3.5977697600000003,44.25811693
1399/09/08,1.15532444,7.11919858,49.72601743
1399/09/09,1.70453693,3.00694128,26.1871323
1399/09/10,1.78993492,5.07702117,34.64453392
1399/09/11,2.00806777,5.28350584,76.7603866
1399/09/12,2.62556628,6.29959773,114.8052046
1399/09/13,1.71563195,5.31601616,58.14825539
1399/09/14,1.45941772,4.82827857,40.4759329
1399/09/15,1.54564714,5.70670773,56.33294119
1399/09/16,1.82209616,5.46841618,24.26476801
1399/09/17,1.13794293,2.78312763,19.40794382
1399/09/18,1.34870777,4.51918605,26.07126473
1399/09/19,1.79502799,4.53700015,49.83385744
1399/09/20,2.03789597,8.64365352,65.59301576
1399/09/21,1.63269113,6.5968201,62.1122457
1399/09/22,1.79768834,6.64441911,43.13473145
1399/09/23,1.82864886,9.86801008,64.16242475
1399/09/24,1.68496046,6.59650791,72.41050249
1399/09/25,1.84696972,10.55044119,73.6644465
1399/09/26,2.58397876,7.61383309,61.67785266
1399/09/27,3.18469077,7.17349335,72.4076304
1399/09/28,1.7509470299999998,9.15840565,78.1226586
1399/09/29,1.41008519,3.81210469,35.31289541
1399/09/30,1.7718933300000002,4.95237035,40.18105538
1399/10/01,1.79872099,4.25894009,42.55537245
1399/10/02,2.18413324,9.96596132,66.23984101
1399/10/03,2.26468399,15.02631507,72.61640558
1399/10/04,1.75408712,3.73817256,39.91701054
1399/10/05,0.6666162,2.70331009,20.9232648
1399/10/06,2.66916117,4.72044032,45.59988989
1399/10/07,2.6374153,11.63589418,70.76392174
1399/10/08,3.29260351,6.6777277900000005,71.12366658
1399/10/09,4.20419683,8.14456462,97.08579318
1399/10/10,3.71186501,6.94368406,113.51874155
1399/10/11,3.14849339,8.18669637,77.18097728
1399/10/12,2.25185676,8.75108847,83.31851007
1399/10/13,3.3612688,15.25521349,84.66409577
1399/10/14,4.48961476,8.55300403,92.06952491
1399/10/15,2.48693581,7.06598363,64.17834844
1399/10/16,1.29383244,6.55176701,40.87414812
1399/10/17,1.84386283,7.87133856,68.15765144
1399/10/18,2.54052681,9.3958676,78.73350928
1399/10/19,1.92658176,8.78817162,77.18242558
1399/10/20,2.3211774,7.22603523,77.47228893
1399/10/21,3.12349202,6.15212579,117.38663624
1399/10/22,3.86829076,5.93256042,109.09994772
1399/10/23,4.59610348,5.19778545,117.64483738
1399/10/24,3.85382014,10.957679037,118.54639644
1399/10/25,3.52975597,3.04641414,114.81900409
1399/10/26,1.79661841,4.25713716,122.462706501625
1399/10/27,1.74572521,3.18254155,94.4631025062375
1399/10/28,1.91950179,3.13150258,46.493855
1399/10/29,0.96990677,3.29744533,39.09045546
1399/10/30,0.95149142,2.95676506,26.66420097
1399/11/01,1.38431764,4.43273987,39.52794559
1399/11/02,0.89806862,3.51513419,28.5079954
1399/11/03,1.06635951,3.37595999,21.69713045
1399/11/04,1.40172306,3.74456312,42.88821876
1399/11/05,1.7944365100000002,4.0120189,52.00255075
1399/11/06,3.12228643,5.87785263,93.23454656
1399/11/07,2.15414563,6.51540971,84.0976341
1399/11/08,3.0447733,5.8124755,87.04208003
1399/11/09,2.37027981,9.52335576,92.4680368
1399/11/10,1.97229171,9.84985751,96.48372893
1399/11/11,0.80756143,2.69106707,26.25488344
1399/11/12,1.17000041,4.8701805,25.55911121
1399/11/13,1.80307363,4.66283419,41.63276508
1399/11/14,1.5794861999999998,4.57727102,58.20954263
1399/11/15,2.07365034,6.98107193,72.9260967
1399/11/16,1.54499214,4.88269297,68.77043076
1399/11/17,1.83792706,4.11290648,57.50912881
1399/11/18,1.14157732,2.60467659,21.24789118
1399/11/19,1.72339448,3.20848492,37.99944447
1399/11/20,2.66655374,4.25413217,60.34333069
1399/11/21,1.90718289,3.91138531,52.56255681
1399/11/22,1.35295393,4.7554598,34.46185992
1399/11/23,1.15162655,4.34193285,35.12036596
1399/11/24,1.24724556,3.67377972,24.60091487
1399/11/25,1.80312369,3.3445099,32.27102847
1399/11/26,2.09109007,4.19533747,51.23791988
1399/11/27,1.56282198,3.45004783,39.98762979
1399/11/28,1.6013522999999998,5.01720684,45.1072797
1399/11/29,1.6600908,3.77257865,39.32772224
1399/11/30,1.13149752,2.77694335,17.89978723
1399/12/01,0.79227526,2.7298022,14.86300919
1399/12/02,1.36123949,3.0500419,17.92267058
1399/12/03,0.94240981,3.04877629,11.15129978
1399/12/04,1.04061526,3.2306976,16.974555379999998
1399/12/05,1.09919105,4.12959344,10.74439985
1399/12/06,1.64309998,4.25958985,9.66977917
1399/12/07,0.89319514,3.3387224,69.64725134979999
1399/12/08,1.40130119,2.6658868,76.62237248193999
1399/12/09,1.57024753,3.70714622,88.35488368568198
1399/12/10,1.78246764,4.16441038,94.18271648970459
1399/12/11,1.78588879,4.83970871,59.3331202
1399/12/12,1.17560794,3.21153544,47.52082309
1399/12/13,1.1238948,3.33950291,34.5410174
1399/12/14,0.71449696,3.63426153,32.99334848
1399/12/15,0.6500817,2.7450015,22.29773858
1399/12/16,1.21035247,3.64051044,25.18051614
1399/12/17,1.51581623,4.94764144,37.0498858
1399/12/18,1.14088272,4.964312,33.56451188
1399/12/19,0.74905337,3.48838124,27.29547834
1399/12/20,0.82945403,4.81875815,26.8770167
1399/12/21,1.54548298,3.67990263,37.01602526
1399/12/22,1.10341625,2.23239205,25.3024367
1399/12/23,1.21407227,2.67632498,17.91451975
1399/12/24,1.82216337,4.33082115,52.51446272
1399/12/25,1.86173579,6.72139431,81.39961107
1399/12/26,1.66424914,5.61512969,77.79265274
1399/12/27,0.92481521,2.9854149100000003,98.59838022
1399/12/28,0.96076267,3.05281998,60.74342363
1399/12/29,0.44237986,2.47189685,24.8758033
1400/01/01,0.92570306,2.67296816,11.89203578
1400/01/02,0.94469395,3.10446455,26.14743143
1400/01/03,0.67081572,2.55071175,44.77189838
1400/01/04,1.22742763,3.07853256,65.49772544
1400/01/05,0.62771499,2.92942119,101.5605729
1400/01/06,0.84370046,2.18021351,80.79857275
1400/01/07,0.83898604,2.61360674,114.21230985
1400/01/08,1.0424333,2.52843785,23.66504696
1400/01/09,0.77905613,3.41508508,32.20488346
1400/01/10,0.59348146,2.7839823900000003,38.2863051
1400/01/11,0.84110358,3.44717552,36.36551207
1400/01/12,1.22736679,4.73482787,43.74612558
1400/01/13,1.29004945,2.81842665,51.38988162
1400/01/14,0.88670028,3.62591659,51.7124301
1400/01/15,0.76712837,2.38342819,24.68955106
1400/01/16,1.55809366,3.95783448,31.20914765
1400/01/17,1.04591342,3.06234373,39.69973004
1400/01/18,1.10921563,4.4838673,73.02625575
1400/01/19,1.09628394,3.37470767,73.44983428
1400/01/20,0.85874321,2.93417816,67.66319766
1400/01/21,1.00899531,3.17284051,71.22757951
1400/01/22,0.58570757,2.79017618,59.30477467
1400/01/23,0.66261311,2.68320658,34.4739077
1400/01/24,0.82057639,3.01201273,46.51272266
1400/01/25,0.67791016,3.31592375,55.44316259
1400/01/26,0.58558532,2.93960446,37.53247478
1400/01/27,0.48217401,2.73327923,27.71518691
1400/01/28,0.66755639,3.65852396,35.08878032
1400/01/29,0.90141326,2.9812158,40.94868693
1400/01/30,1.19763868,2.77935771,43.14661781
1400/01/31,0.82576775,3.02025727,47.23301169
1400/02/01,0.9371448,3.4747591,57.59101956
1400/02/02,0.82030905,3.04378429,50.82753045
1400/02/03,0.50085489,2.8896739,83.88872765959998
1400/02/04,0.83046472,2.92856717,39.34942718
1400/02/05,0.55134406,2.6541184,43.00581787
1400/02/06,0.55474345,3.11483772,66.91130075
1400/02/07,0.68184283,2.73456546,82.36008999
1400/02/08,0.53580669,3.00918041,60.15937856
1400/02/09,0.59635255,2.79908292,42.07150915
1400/02/10,0.67112367,2.80616039,27.68780902
1400/02/11,0.70603924,2.53081671,35.89772224
1400/02/12,0.63608465,2.12476974,34.46578437
1400/02/13,0.77291038,2.84618363,27.15684542
1400/02/14,0.34716096,2.50342483,20.52768492
1400/02/15,0.97027523,3.06830164,32.59293494
1400/02/16,0.53902841,2.8762179,29.79604684
1400/02/17,0.71586641,2.59871554,32.84929074
1400/02/18,0.58462645,2.81113048,32.94173604
1400/02/19,0.62807269,2.50023315,27.48408573
1400/02/20,0.92650426,3.09796449,33.98964585
1400/02/21,0.46361924,2.32833375,30.02633644
1400/02/22,0.61298068,2.66111107,37.00141675
1400/02/23,0.37195801,2.54100447,31.57670846
1400/02/24,0.48322095,2.55810278,34.79038325
1400/02/25,0.77849613,3.26375327,22.72104691
1400/02/26,0.50408895,2.8392602,30.26807994
1400/02/27,0.59535295,2.82267187,31.4860201
1400/02/28,0.55623268,2.8371996,41.94391028
1400/02/29,1.09613278,3.10359032,49.68366751
1400/02/30,0.44191806,2.54032529,31.14891996
1400/02/31,0.51331774,2.97044225,27.98464106
1400/03/01,0.83639413,3.03569284,29.10123417
