date,co,so2,pm10
1399/01/01,1.28797907,1.76169988,20.56032089
1399/01/02,0.7353602,2.61792223,21.318358
1399/01/03,0.66649559,1.93931207,19.22493963
1399/01/04,1.08742743,2.24617533,11.41253296
1399/01/05,1.49605302,2.57915825,18.6928154
1399/01/06,1.12371894,2.82173949,31.70006494
1399/01/07,1.00560448,2.15723831,19.54660455
1399/01/08,0.9285099,2.35395911,21.46129608
1399/01/09,1.0710777,2.10883618,30.27155523
1399/01/10,0.89166844,1.23552197,16.85469758
1399/01/11,1.11320731,1.84827081,16.19793448
1399/01/12,0.80200936,2.05764725,7.88122938
1399/01/13,0.95462817,2.356922,17.2388241
1399/01/14,0.99212817,2.11485824,38.32655402
1399/01/15,0.89596835,2.38721537,45.35344318
1399/01/16,1.02533119,1.88634716,31.0773993
1399/01/17,1.08038891,2.19997534,16.1288496
1399/01/18,1.75116377,3.05655965,34.98820124
1399/01/19,1.34471668,2.0168699,31.92969947
1399/01/20,1.35247115,1.95139974,17.56777066
1399/01/21,1.35615467,1.6584025100000002,8.79731437
1399/01/22,1.82803741,1.6037858900000002,12.29057366
1399/01/23,1.50739833,2.4706276,31.01514844
1399/01/24,1.01151506,2.3590135,19.3003106
1399/01/25,1.13741745,2.12915753,20.24710643
1399/01/26,1.28637117,3.05136809,34.39262164
1399/01/27,1.29846485,3.03379907,42.67464366
1399/01/28,0.92246985,3.11801961,41.96044427
1399/01/29,0.68936778,2.37924525,40.6359337771
1399/01/30,1.16144031,2.07281237,33.73731726063
1399/01/31,0.84891473,1.87825848,37.613676201189
1399/02/01,0.81022303,2.97608375,45.1578093360567
1399/02/02,1.10730895,2.49735354,49.136675570017005
1399/02/03,0.92158425,2.29781855,57.9355517288051
1399/02/04,1.10762302,2.96660447,64.87367567344154
1399/02/05,0.84864276,3.28910609,54.05094649643246
1399/02/06,1.13684008,3.23396035,85.63460455032974
1399/02/07,1.13339934,1.702055,65.2887593527989
1399/02/08,0.92289594,1.6379360200000002,57.778804067939674
1399/02/09,0.76691656,2.7692863,41.681297317481906
1399/02/10,0.93872701,2.62396515,40.28109083814457
1399/02/11,0.93313285,3.15572699,37.78297456
1399/02/12,0.73707171,2.31737682,27.14193867
1399/02/13,0.9537339,2.76965129,29.55713348
1399/02/14,1.06592862,2.74007411,32.69260587
1399/02/15,1.01490406,2.26388339,34.79210346
1399/02/16,0.98078927,2.68127748,73.539277
1399/02/17,0.66418082,2.23442402,103.71827984
1399/02/18,0.54723848,2.33260758,105.58613241
1399/02/19,0.82267017,2.46213633,53.700277318299996
1399/02/20,1.29533069,2.68824933,42.51610346
1399/02/21,0.79355551,2.27308982,51.46216468
1399/02/22,0.76356323,2.65350455,89.96092258
1399/02/23,0.74862908,1.78096212,32.8602857
1399/02/24,1.12362689,2.43777442,26.36273965
1399/02/25,0.88648201,3.24452442,38.60475798
1399/02/26,0.72428516,3.25301694,38.19013339
1399/02/27,1.05157285,3.06331315,41.67642544
1399/02/28,0.99985583,3.4185599,61.91416676
1399/02/29,1.1220505,3.43759268,75.36772513
1399/02/30,0.93115081,3.79294265,84.60081526
1399/02/31,0.79992126,2.02756703,23.87535061
1399/03/01,1.13475773,3.11096196,61.46042821
1399/03/02,0.77532286,3.21458428,81.60084836
1399/03/03,0.61960687,2.4026184,57.59939935
1399/03/04,0.61581503,2.25282712,78.1742799
